country_code,country_language,country,state,state_code,district,district_code,sub_district,sub_district_code,village_name,village_code,census_code,region,language,pincode,risk_category
IN,Hindi,India,GUJARAT,24,AHMADABAD,474,DHANDHUKA,3787,JASKA,511912,244743787511912,EAST,Gujarati,382250,A
IN,Hindi,India,GUJARAT,24,MAHESANA,471,SATLASANA,3751,JASPUR,509160,244713751509160,EAST,Gujarati,384325,A
IN,Hindi,India,GUJARAT,24,BANASKANTHA,469,DANTA,3737,JASVANTPURA,507919,244693737507919,EAST,Gujarati,385110,A
IN,Hindi,India,GUJARAT,24,DAHOD,485,JHALOD,3891,NARIYANI MUVADI,519164,244853891519164,EAST,Gujarati,389175,A
IN,Hindi,India,GUJARAT,24,RAJKOT,476,WANKANER,3801,SAMADHIALA,512849,244763801512849,EAST,Gujarati,363621,A
IN,Hindi,India,GUJARAT,24,RAJKOT,476,UPLETA,3809,SAMADHIYALA,513368,244763809513368,EAST,Gujarati,360490,A
IN,Hindi,India,GUJARAT,24,RAJKOT,476,RAJKOT,3803,THEBACHDA,512963,244763803512963,EAST,Gujarati,360002,A
IN,Hindi,India,GUJARAT,24,JAMNAGAR,477,KALAVAD,3817,NANI BHAGEDI,513803,244773817513803,EAST,Gujarati,361160,A
IN,Hindi,India,GUJARAT,24,KACHCHH,468,MUNDRA,3730,NANI BHUJPAR,507343,244683730507343,EAST,Gujarati,370405,A
IN,Hindi,India,GUJARAT,24,AHMADABAD,474,SANAND,3780,NANI DEVTI,511598,244743780511598,EAST,Gujarati,382220,A
IN,Hindi,India,GUJARAT,24,JUNAGADH,479,KESHOD,3831,NANI GHANSARI,514749,244793831514749,EAST,Gujarati,362220,A
IN,Hindi,India,GUJARAT,24,VADODARA,486,NASVADI,3903,NANI KADAI,520645,244863903520645,EAST,Gujarati,391150,A
IN,Hindi,India,GUJARAT,24,PANCH MAHALS,484,KADANA,3880,NANI KHARSOLI,517985,244843880517985,EAST,Gujarati,389250,A
IN,Hindi,India,GUJARAT,24,SABARKANTHA,472,MEGHRAJ,3765,NANI MOYDI,510377,244723765510377,EAST,Gujarati,383350,A
IN,Hindi,India,GUJARAT,24,PANCH MAHALS,484,HALOL,3888,NANI UMARVAN,518850,244843888518850,EAST,Gujarati,389370,A
IN,Hindi,India,GUJARAT,24,JAMNAGAR,477,KALAVAD,3817,NANI VAVDI,513804,244773817513804,EAST,Gujarati,361160,A
IN,Hindi,India,GUJARAT,24,DAHOD,485,DEVGADBARIA,3895,BARA,519590,244853895519590,EAST,Gujarati,389380,A
IN,Hindi,India,GUJARAT,24,PANCH MAHALS,484,SANTRAMPUR,3881,NANA AMBELA,518097,244843881518097,EAST,Gujarati,389260,A
IN,Hindi,India,GUJARAT,24,JAMNAGAR,477,KHAMBHALIA,3813,NANA AMBLA,513495,244773813513495,EAST,Gujarati,361010,A
IN,Hindi,India,GUJARAT,24,TAPI,493,SONGADH,3944,NANA BANDHARPADA,524631,244933944524631,EAST,Gujarati,394670,A
IN,Hindi,India,GUJARAT,24,BHAVNAGAR,481,TALAJA,3859,NANA GHANA,516630,244813859516630,EAST,Gujarati,364140,A
IN,Hindi,India,GUJARAT,24,JUNAGADH,479,BHESAN,3828,NANA GUJARIYA,514564,244793828514564,EAST,Gujarati,362020,A
IN,Hindi,India,GUJARAT,24,ANAND,482,KHAMBHAT,3866,NANA KALODRA,517047,244823866517047,EAST,Gujarati,388630,A
